train_no,train_name,type_code
9084,BGKT MMCT SPL,EXP-TRAINS
9093,UDN AYC SPL,EXP-TRAINS
9094,AYC UDN SPL,EXP-TRAINS
9097,UDN AYC SPL,EXP-TRAINS
9098,AYC UDN SPL,EXP-TRAINS
9165,SABARMATI EXP SPL,EXP-TRAINS
9167,SABARMATI EXP SPL,EXP-TRAINS
9207,BDTS BVC SPL,EXP-TRAINS
9208,BVC BDTS SPL,EXP-TRAINS
9211,GG BTD TOD SPL,EXP-TRAINS
9212,BTD GG TOD SPL,EXP-TRAINS
9215,GG BVC SUMMER SPL,EXP-TRAINS
9216,BVC GG TOD,EXP-TRAINS
9419,ADI TPJ SPECIAL,EXP-TRAINS
9420,TPJ ADI SPL,EXP-TRAINS
9451,GIMB BGP SPL,EXP-TRAINS
9452,BGP GIMB SPL,EXP-TRAINS
9525,HAPA NHLN SPL,EXP-TRAINS
9526,NHLN HAPA SPL,EXP-TRAINS
9529,DLJ BVC PASS,EXP-TRAINS
9530,BVC DLJ SPL,EXP-TRAINS
9561,BDTS OKHA SPL,EXP-TRAINS
9562,OKHA BDTS SPL,EXP-TRAINS
9575,RJT MBNR SPL,EXP-TRAINS
9576,MBNR RJT SPL,EXP-TRAINS
9639,MDJN RE EXP SPL,EXP-TRAINS
9640,RE MDJN EXP SPL,EXP-TRAINS
9711,KKDE FL SPL,EXP-TRAINS
9712,FL KKDE SPL,EXP-TRAINS
9723,JP BDTS HSPL,EXP-TRAINS
9724,BDTS JP SPL,EXP-TRAINS
9733,JP BNW EXP SPL,EXP-TRAINS
9734,BNW JP EXP SPL,EXP-TRAINS
9813,KOTA HISAR ESPL,EXP-TRAINS
9821,SGAC DNR SPL EXP,EXP-TRAINS
9822,DNR SGAC EXP,EXP-TRAINS
10103,MANDOVI EXPRESS,EXP-TRAINS
10104,MANDOVI EXPRESS,EXP-TRAINS
10105,SINDHUDURG EXP,EXP-TRAINS
10106,SINDHUDURG EXP,EXP-TRAINS
10107,MAO MAQ MEMU EXP,EXP-TRAINS
10108,MAQ MAO MEMU EXP,EXP-TRAINS
10115,BDTS MAO EXPRESS,EXP-TRAINS
10116,MAO BDTS EXPRESS,EXP-TRAINS
11001,NANDIGRAM EXP,EXP-TRAINS
11002,NANDIGRAM EXP,EXP-TRAINS
11003,TUTARI EXPRESS,EXP-TRAINS
11004,TUTARI EXPRESS,EXP-TRAINS
11005,PUDUCHERRY EXP,EXP-TRAINS
11006,CHALUKYA EXP,EXP-TRAINS
11007,DECCAN EXPRESS,EXP-TRAINS
11008,DECCAN EXPRESS,EXP-TRAINS
11009,SINHAGAD EXP,EXP-TRAINS
11010,SINHAGAD EXP,EXP-TRAINS
11011,CSMT DHULE EXP,EXP-TRAINS
11012,DHULE CSMT EXP,EXP-TRAINS
11013,COIMBATORE EXP,EXP-TRAINS
11014,CBE LTT EXP,EXP-TRAINS
11015,SHC AMRIT BHARAT,EXP-TRAINS
11016,AMRIT BHARAT EXP,EXP-TRAINS
11017,LTT KARAIKAL EXP,EXP-TRAINS
11018,KIK LTT EXPRESS,EXP-TRAINS
11019,KONARK EXPRESS,EXP-TRAINS
11020,KONARK EXPRESS,EXP-TRAINS
11021,TIRUNELVELI EXP,EXP-TRAINS
11022,CHALUKYA EXP,EXP-TRAINS
11023,SAHYADRI EXPRES,EXP-TRAINS
11024,SAHYADRI EXP,EXP-TRAINS
11025,PUNE AMI EXP,EXP-TRAINS
11026,AMI PUNE EXP,EXP-TRAINS
11027,DR SATARA EXP,EXP-TRAINS
11028,SATARA DR EXP,EXP-TRAINS
11029,KOYNA EXPRESS,EXP-TRAINS
11030,KOYNA EXPRESS,EXP-TRAINS
11033,DARBHANGA EXP,EXP-TRAINS
11034,DBG PUNE EXP,EXP-TRAINS
11035,SHARAVATHI EXP,EXP-TRAINS
11036,SHARAVATI EXP,EXP-TRAINS
11037,PUNE BNY EXP,EXP-TRAINS
11038,BNY PUNE EXPRESS,EXP-TRAINS
11039,MAHARASHTRA EXP,EXP-TRAINS
11040,MAHARASHTRA EXP,EXP-TRAINS
11041,DR SNSI EXP,EXP-TRAINS
11042,SNSI DR EXP,EXP-TRAINS
11043,MADURAI EXPRESS,EXP-TRAINS
11044,LOKAMANYA TT EXP,EXP-TRAINS
11045,DIKSHABHOOMI EXP,EXP-TRAINS
11046,DIKSHABHUMI EXP,EXP-TRAINS
11047,MIRAJ UBL EXP,EXP-TRAINS
11048,UBL MRJ EXPRESS,EXP-TRAINS
11049,ADI KOP EXPRESS,EXP-TRAINS
11050,AHMEDABAD EXP,EXP-TRAINS
11053,LTT AZAMGARH EXP,EXP-TRAINS
11054,AMH LTT EXP,EXP-TRAINS
11055,GODAN EXPRESS,EXP-TRAINS
11056,GODAN EXPRESS,EXP-TRAINS
11057,CSMT ASR EXP,EXP-TRAINS
11058,ASR CSMT EXP,EXP-TRAINS
11059,CHHAPRA EXPRESS,EXP-TRAINS
11060,CPR LTT EXPRESS,EXP-TRAINS
11061,LTT JAYNAGAR EXP,EXP-TRAINS
11062,JYG LTT EXPRESS,EXP-TRAINS
11067,SAKET EXPRESS,EXP-TRAINS
11068,SAKET EXPRESS,EXP-TRAINS
11071,KAMAYANI EXPRESS,EXP-TRAINS
11072,KAMAYANI EXPRES,EXP-TRAINS
11075,LTT BIDR EXPRESS,EXP-TRAINS
11076,BIDR LTT EXP,EXP-TRAINS
11077,JHELUM EXPRESS,EXP-TRAINS
11078,JHELUM EXPRESS,EXP-TRAINS
11079,LTT GKP EXPRESS,EXP-TRAINS
11080,GKP LTT EXPRESS,EXP-TRAINS
11081,LTT GKP EXPRESS,EXP-TRAINS
11082,GKP LTT EXP,EXP-TRAINS
11083,TADOBA EXPRESS,EXP-TRAINS
11084,TADOBA EXPRESS,EXP-TRAINS
11085,SMVB GWL EXP,EXP-TRAINS
11086,GWL SMVB EXPRESS,EXP-TRAINS
11087,VERAVAL PUNE EXP,EXP-TRAINS
11088,PUNE VERAVAL EXP,EXP-TRAINS
11089,BGKT PUNE EXPRESS,EXP-TRAINS
11090,PUNE BGKT EXP,EXP-TRAINS
11091,BHUJ PUNE EXP,EXP-TRAINS
11092,PUNE BHUJ EXP,EXP-TRAINS
11097,POORNA EXPRESS,EXP-TRAINS
11098,POORNA EXPRESS,EXP-TRAINS
11099,LTT MADGAON EXP,EXP-TRAINS
11100,MADGAON LTT EXP,EXP-TRAINS
11107,BUNDELKHAND EXP,EXP-TRAINS
11108,BUNDELKHAND EXP,EXP-TRAINS
11109,JHS LJN INT EXP,EXP-TRAINS
11110,LJN JHS INT EXP,EXP-TRAINS
11113,DVL BSL EXPRESS,EXP-TRAINS
11114,BSL DVL EXPRESS,EXP-TRAINS
11115,BSL ET EXP,EXP-TRAINS
11116,ET BSL EXP,EXP-TRAINS
11119,IGP BSL EXP,EXP-TRAINS
11120,BSL IGP EXP,EXP-TRAINS
11121,BSL WR EXPRESS,EXP-TRAINS
11122,WR BSL EXPRESS,EXP-TRAINS
11123,GWL BJU MAIL,EXP-TRAINS
11124,BJU GWL MAIL,EXP-TRAINS
11125,RTM GWALIOR EXP,EXP-TRAINS
11126,GWL RTM EXPRESS,EXP-TRAINS
11139,CSMT HPT EXP,EXP-TRAINS
11140,HPT CSMT EXP,EXP-TRAINS
11201,NGP SDL EXPRESS,EXP-TRAINS
11202,SDL NGP EXPRESS,EXP-TRAINS
11203,NGP JAIPUR EXP,EXP-TRAINS
11204,JP NGP EXP,EXP-TRAINS
11205,LTT KRMR EXPRESS,EXP-TRAINS
11206,KRMR LTT EXP,EXP-TRAINS
11265,AMBIKAPUR EXPRES,EXP-TRAINS
11266,ABKP MML EXPRESS,EXP-TRAINS
11271,VINDHYACHAL EXP,EXP-TRAINS
11272,VINDHYACHAL EXP,EXP-TRAINS
11273,ET PCOI EXP,EXP-TRAINS
11274,PCOI ET EXPRESS,EXP-TRAINS
11301,UDYAN EXPRESS,EXP-TRAINS
11302,UDYAN EXP,EXP-TRAINS
11303,MUGR KOP EXPRESS,EXP-TRAINS
11304,KOP MUGR EXPRESS,EXP-TRAINS
11305,SUR HPT EXP,EXP-TRAINS
11306,HPT SUR EXP,EXP-TRAINS
11307,HYB INTERCITY,EXP-TRAINS
11308,HYB GR EXP,EXP-TRAINS
11311,SUR HASAN EXP,EXP-TRAINS
11312,SOLAPUR EXP,EXP-TRAINS
11401,PUNE SOU EXP,EXP-TRAINS
11402,SOU PUNE EXP,EXP-TRAINS
11403,NGP KOP EXPRESS,EXP-TRAINS
11404,KOP NAGPUR EXP,EXP-TRAINS
11405,PUNE AMI EXP,EXP-TRAINS
11406,AMI PUNE EXP,EXP-TRAINS
11407,PUNE LJN EXPRESS,EXP-TRAINS
11408,LJN PUNE EXP,EXP-TRAINS
11409,DD NZB DEMU EXP,EXP-TRAINS
11410,NZB PUNE DEMU EXP,EXP-TRAINS
11411,PRLI MRJ EXP,EXP-TRAINS
11412,MRJ PRLI EXP,EXP-TRAINS
11413,NZB PVR EXP,EXP-TRAINS
11414,PVR NZB EXP,EXP-TRAINS
11415,SUR HPT EXP,EXP-TRAINS
11416,HPT SUR EXP,EXP-TRAINS
11417,PUNE SUR EXPRESS,EXP-TRAINS
11418,SUR PUNE EXPRESS,EXP-TRAINS
11421,HDP SUR EXP,EXP-TRAINS
11422,SUR PUNE EXP,EXP-TRAINS
11423,SUR HUBLI EXP,EXP-TRAINS
11424,SOLAPUR EXPRESS,EXP-TRAINS
11425,PUNE KOP DEMU EXP,EXP-TRAINS
11426,KOP PUNE DEMU EXP,EXP-TRAINS
11427,PUNE JASIDIH EXP,EXP-TRAINS
11428,JSME PUNE EXP,EXP-TRAINS
11447,SHAKTIPUNJ EXP,EXP-TRAINS
11448,SHAKTIPUNJ EXP,EXP-TRAINS
11449,JBP SVDK EXP,EXP-TRAINS
11450,SVDK JBP EXP,EXP-TRAINS
11463,SMNH JBP EXPRES,EXP-TRAINS
11464,JBP SOMNATH EXP,EXP-TRAINS
11465,SMNH JBP EXPRES,EXP-TRAINS
11466,JBP SOMNATH EXP,EXP-TRAINS
11601,BINA KTE MEMU EXP,EXP-TRAINS
11602,KTE BINA MEMU EXP,EXP-TRAINS
11603,KOTA BINA MEMU EXP,EXP-TRAINS
11604,BINA KOTA MEMU EXP,EXP-TRAINS
11605,BPL BINA EXP MEMU,EXP-TRAINS
11606,BINA BPL EXP MEMU,EXP-TRAINS
11651,SGRL INTERCITY,EXP-TRAINS
11652,JBP INTERCITY EX,EXP-TRAINS
11701,R JBP INTERCITY,EXP-TRAINS
11702,JBP R INTERCITY,EXP-TRAINS
11703,REWA DADN EXP,EXP-TRAINS
11704,REWA EXPRESS,EXP-TRAINS
11705,JBP REWA EXP,EXP-TRAINS
11706,REWA JBP EXP,EXP-TRAINS
11751,REWA CHRM EXP,EXP-TRAINS
11752,CHRM REWA EXP,EXP-TRAINS
11753,ITR REWA SPL,EXP-TRAINS
11754,REWA ITR EXP,EXP-TRAINS
11755,ITR REWA EXP,EXP-TRAINS
11756,REWA ITR EXP,EXP-TRAINS
11801,GWL PRYJ EXP,EXP-TRAINS
11802,PRYJ GWL EXP,EXP-TRAINS
11803,JHS BDTS EXP,EXP-TRAINS
11804,BDTS JHANSI EXP,EXP-TRAINS
11807,JHS AGC EXP,EXP-TRAINS
11808,AF JHS EXP,EXP-TRAINS
11841,KURJ KKDE EXP,EXP-TRAINS
11842,KKDE KURJ EXP,EXP-TRAINS
11901,JHS AGC EXPRESS,EXP-TRAINS
11902,AGC JHS EXPRESS,EXP-TRAINS
11903,VGLB ETW EXPRESS,EXP-TRAINS
11904,ETW VGLB EXP,EXP-TRAINS
11905,AGC HSX EXP,EXP-TRAINS
11906,HSX AGC EXP,EXP-TRAINS
12197,GWL INTERCITY EX,EXP-TRAINS
12198,BPL INTERCITY,EXP-TRAINS
12340,COALFIELD EXP,EXP-TRAINS
12667,NAGERCOIL EXP,EXP-TRAINS
12668,CHENNAI EXP,EXP-TRAINS
12862,MBNR VSKP SF EX,EXP-TRAINS
12893,BBS PUKK SF EXP,EXP-TRAINS
12894,PUKK BBS SF EXP,EXP-TRAINS
12901,GUJARAT MAIL,EXP-TRAINS
12902,GUJARAT MAIL,EXP-TRAINS
12946,BSBS VRL SF EXP,EXP-TRAINS
13005,AMRITSAR MAIL,EXP-TRAINS
13006,ASR HWH MAIL,EXP-TRAINS
13007,U ABHATOOFAN EXP,EXP-TRAINS
13008,U A TOOFAN EXP,EXP-TRAINS
13009,DOON EXPRESS,EXP-TRAINS
13010,DOON EXPRESS,EXP-TRAINS
13011,HWH MLDT INT EX,EXP-TRAINS
13012,MLDT HWH INT EXP,EXP-TRAINS
13013,BWN RPH EXPRESS,EXP-TRAINS
13014,RPH BWN EXPRESS,EXP-TRAINS
13015,KAVIGURU EXPRESS,EXP-TRAINS
13016,KAVIGURU EXPRESS,EXP-TRAINS
13017,GANADEVTA EXP,EXP-TRAINS
13018,GANADEVTA EXP,EXP-TRAINS
13019,BAGH EXPRESS,EXP-TRAINS
13020,BAGH EXPRESS,EXP-TRAINS
13021,MITHILA EXPRESS,EXP-TRAINS
13022,MITHILA EXPRESS,EXP-TRAINS
13023,HWH GAYA EXPRESS,EXP-TRAINS
13024,GAYA HWH EXPRESS,EXP-TRAINS
13025,HWH BPL EXPRESS,EXP-TRAINS
13026,BPL HOWRAH EXP,EXP-TRAINS
13027,KAVI GURU EXP,EXP-TRAINS
13028,KAVI GURU EXP,EXP-TRAINS
13029,HWH MKA EXP,EXP-TRAINS
13030,MKA HWH EXP,EXP-TRAINS
13031,HWH JYG EXP,EXP-TRAINS
13032,JYG HWH EXP,EXP-TRAINS
13033,HWH KIR EXPRESS,EXP-TRAINS
13034,KIR HWH EXPRESS,EXP-TRAINS
13043,HWH RXL EXPRESS,EXP-TRAINS
13044,RXL HWH EXPRESS,EXP-TRAINS
13045,MAYURAKSHI EXP,EXP-TRAINS
13046,MAYURAKSHI EXP,EXP-TRAINS
13049,AMRITSAR EXP,EXP-TRAINS
13050,ASR HWH EXPRESS,EXP-TRAINS
13053,KULIK EXPRESS,EXP-TRAINS
13054,KULIK EXPRESS,EXP-TRAINS
13063,HWH BLGT EXP,EXP-TRAINS
13064,BLGT HWH EXPRESS,EXP-TRAINS
13071,HWH JMP EXPRESS,EXP-TRAINS
13072,JMP HWH EXP,EXP-TRAINS
13103,BHAGIRATHI EXP,EXP-TRAINS
13104,BHAGIRATHI EXP,EXP-TRAINS
13105,SDAH BUI EXPRES,EXP-TRAINS
13106,BUI SDAH EXP,EXP-TRAINS
13107,MAITREE EXPRESS,EXP-TRAINS
13108,MAITREE EXPRESS,EXP-TRAINS
13109,MAITREE EXPRESS,EXP-TRAINS
13110,MAITREE EXPRESS,EXP-TRAINS
13113,HAZARDUARI EXP,EXP-TRAINS
13114,HAZARDUARI EXP,EXP-TRAINS
13117,KOAA LGL EXPRESS,EXP-TRAINS
13118,LGL KOAA EXPRESS,EXP-TRAINS
13119,SDAH ANVT EXP,EXP-TRAINS
13120,ANVT SDAH EXP,EXP-TRAINS
13121,KOAA GCT EXPRESS,EXP-TRAINS
13122,GCT KOAA EXP,EXP-TRAINS
13123,SDAH SMI EXPRESS,EXP-TRAINS
13124,SMI SDAH EXPRESS,EXP-TRAINS
13125,KOAA SAIRANG EXP,EXP-TRAINS
13126,SANG KOAA EXP,EXP-TRAINS
13129,BANDHAN EXPRESS,EXP-TRAINS
13130,BANDHAN EXPRESS,EXP-TRAINS
13131,MITALI EXPRESS,EXP-TRAINS
13132,MITALI EXPRESS,EXP-TRAINS
13133,SDAH BSB EXP,EXP-TRAINS
13134,BSB SDAH EXPRESS,EXP-TRAINS
13135,KOAA JYG EXP,EXP-TRAINS
13136,JYG KOAA EXP,EXP-TRAINS
13137,KOAA AMH EXPRESS,EXP-TRAINS
13138,AMH KOAA EXP,EXP-TRAINS
13141,TESTA TORSA EXP,EXP-TRAINS
13142,TESTA TORSA EXP,EXP-TRAINS
13145,RADHIKAPUR EXP,EXP-TRAINS
13146,RADHIKAPUR EXP,EXP-TRAINS
13147,UTTAR BANGA EXP,EXP-TRAINS
13148,UTTAR BANGA EXP,EXP-TRAINS
13149,KANCHANKANYA EXP,EXP-TRAINS
13150,KANCHANKANYA EX,EXP-TRAINS
13151,JAMMU TAWI EXP,EXP-TRAINS
13152,KOLKATA EXP,EXP-TRAINS
13153,GOUR EXPRESS,EXP-TRAINS
13154,GOUR EXPRESS,EXP-TRAINS
13155,MITHILANCHAL EXP,EXP-TRAINS
13156,MITHILANCHAL EX,EXP-TRAINS
13157,TIRHUT EXPRESS,EXP-TRAINS
13158,TIRHUT EXPRESS,EXP-TRAINS
13159,KOLKATA JBN EXP,EXP-TRAINS
13160,JBN KOLKATA EXP,EXP-TRAINS
13161,TEBHAGA EXP,EXP-TRAINS
13162,BLGT KOAA EXP,EXP-TRAINS
13163,HATE BAZARE EXP,EXP-TRAINS
13164,HATE BAZARE EXP,EXP-TRAINS
13165,KOAA SMI EXPRESS,EXP-TRAINS
13166,SMI KOAA EXP,EXP-TRAINS
13167,KOAA AGC EXPRESS,EXP-TRAINS
13168,AGC KOAA EXP,EXP-TRAINS
13169,HATE BAZARE EXP,EXP-TRAINS
13170,HATE BAZARE EXP,EXP-TRAINS
13173,KANCHANJUNGA EXP,EXP-TRAINS
13174,KANCHANJUNGA EXP,EXP-TRAINS
13175,KANCHANJANGA EXP,EXP-TRAINS
13176,KANCHANJUNGA EXP,EXP-TRAINS
13177,SDAH JRLE EXP,EXP-TRAINS
13178,JRLE SDAH EXP,EXP-TRAINS
13179,SDAH SURI MEMU EXP,EXP-TRAINS
13180,SURI SDAH MEMU EXP,EXP-TRAINS
13181,KAZIRANGA EXP,EXP-TRAINS
13182,KAZIRANGA EXP,EXP-TRAINS
13185,GANGASAGAR EXP,EXP-TRAINS
13186,GANGA SAGAR EXP,EXP-TRAINS
13187,SDAH RPH EXP,EXP-TRAINS
13188,RPH SDAH EXP,EXP-TRAINS
13189,SDAH BLGT EXP,EXP-TRAINS
13190,BLGT SDAH EXP,EXP-TRAINS
13201,RGD LTT EXP,EXP-TRAINS
13202,LTT RAJGIR EXP,EXP-TRAINS
13205,JANHIT EXP,EXP-TRAINS
13206,JANHIT EXP,EXP-TRAINS
13207,JSME PNBE MEMU EXP,EXP-TRAINS
13208,PNBE JSME MEMU EXP,EXP-TRAINS
13209,PNBE DDU MEMU EXP,EXP-TRAINS
13210,DDU PNBE MEMU EXP,EXP-TRAINS
13211,JBN DNR EXPRESS,EXP-TRAINS
13212,DNR JBN EXP,EXP-TRAINS
13213,JBN SHC EXPRESS,EXP-TRAINS
13214,SHC JBN EXP,EXP-TRAINS
13225,INTERCITY EXPRES,EXP-TRAINS
13226,INTERCITY EXPRES,EXP-TRAINS
13227,SHC INTERCITY,EXP-TRAINS
13228,RJPB INTERCITY,EXP-TRAINS
13229,GODA RJPB EXP,EXP-TRAINS
13230,RJPB GODA EXP,EXP-TRAINS
13233,RAJGRIHA EXPRESS,EXP-TRAINS
13234,RAJGRIHA EXPRESS,EXP-TRAINS
13235,INTERCITY EXP,EXP-TRAINS
13236,INTERCITY EXP,EXP-TRAINS
13237,PNBE KOTA EXP,EXP-TRAINS
13238,KOTA PNBE EXP,EXP-TRAINS
13239,PNBE KOTA EXP,EXP-TRAINS
13240,KOTA PNBE EXP,EXP-TRAINS
13241,BANKA RJPB EXP,EXP-TRAINS
13242,RJPB BANKA EXP,EXP-TRAINS
13243,PNBE BBU INTCITY,EXP-TRAINS
13244,BBU PNBE INTERCITY,EXP-TRAINS
13245,CAPITAL EXPRESS,EXP-TRAINS
13246,CAPITAL EXP,EXP-TRAINS
13247,RJPB CAPITAL EXP,EXP-TRAINS
13248,KYQ CAPITAL EXP,EXP-TRAINS
13249,PNBE BBU INTERCITY,EXP-TRAINS
13250,BBU PNBE INTERCITY,EXP-TRAINS
13251,PNBE ANVT EXP,EXP-TRAINS
13252,ANVT PNBE EXP,EXP-TRAINS
13257,JAN SADHARAN EXP,EXP-TRAINS
13258,JAN SADHARAN EXP,EXP-TRAINS
13281,NTSK RJPB EXP,EXP-TRAINS
13282,RJPB NTSK EXP,EXP-TRAINS
13287,SOUTH BIHAR EXP,EXP-TRAINS
13288,SOUTH BIHAR EXP,EXP-TRAINS
13301,SUVARNA REKHA EXP,EXP-TRAINS
13302,SUVARN REKHA EXPRESS,EXP-TRAINS
13303,DHN RNC INTERCITY,EXP-TRAINS
13304,RNC DHN INTERCITY,EXP-TRAINS
13305,INTERCITY EXP,EXP-TRAINS
13306,GAYA DHN EXP,EXP-TRAINS
13307,GANGASUTLEJ EXP,EXP-TRAINS
13308,GANGASATLUJ EXP,EXP-TRAINS
13309,CPU PRYJ EXPRESS,EXP-TRAINS
13310,PRYJ CPU EXPRESS,EXP-TRAINS
13319,DGHR RNC EXP,EXP-TRAINS
13320,RNC DGHR EXP,EXP-TRAINS
13329,GANGADAMODAR EX,EXP-TRAINS
13330,GANGADAMODAR EX,EXP-TRAINS
13331,DHN PNBE EXPRES,EXP-TRAINS
13332,PNBE DHN EXPRES,EXP-TRAINS
13333,DUMK PNBE EXP,EXP-TRAINS
13334,PNBE DUMK EXP,EXP-TRAINS
13343,BSB SKTN INTERCITY,EXP-TRAINS
13344,SKTN BSB INTERCITY,EXP-TRAINS
13345,SGRL INTERCITY,EXP-TRAINS
13346,BSB INTERCITY EXP,EXP-TRAINS
13347,PALAMOU EXPRESS,EXP-TRAINS
13348,PALAMOU EXP,EXP-TRAINS
13349,SGRL PNBE EXP,EXP-TRAINS
13350,PNBE SGRL EXP,EXP-TRAINS
13351,DHN ALAPPUZHA E,EXP-TRAINS
13352,DHANBAD EXPRESS,EXP-TRAINS
13401,INTERCITY EXP,EXP-TRAINS
13402,INTERCITY EXP,EXP-TRAINS
13403,VANANCHAL EXP,EXP-TRAINS
13404,VANANCHAL EXP,EXP-TRAINS
13409,MLDT KIUL INTRCTY,EXP-TRAINS
13410,KIUL MLDT INTRCTY,EXP-TRAINS
13415,MLDT PNBE EXPRES,EXP-TRAINS
13416,PNBE MLDT EXPRES,EXP-TRAINS
13417,DGHA MLDT EXP,EXP-TRAINS
13418,MLDT DGHA EXP,EXP-TRAINS
13419,JANASEWA EXPRES,EXP-TRAINS
13420,JANSEWA EXPRESS,EXP-TRAINS
13421,NDAE MLDT EXP,EXP-TRAINS
13422,MLDT NDAE EXP,EXP-TRAINS
13425,MLDT ST EXP,EXP-TRAINS
13426,ST MALDA TOWN EX,EXP-TRAINS
13427,INTERCITY EXP,EXP-TRAINS
13428,INTERCITY EXP,EXP-TRAINS
13429,MLDT ANVT EXP,EXP-TRAINS
13430,ANVT MLDT EXP,EXP-TRAINS
13431,NDAE BLGT EXP,EXP-TRAINS
13432,BLGT NDAE EXP,EXP-TRAINS
13433,AMRIT BHARAT EXP,EXP-TRAINS
13434,AMRIT BHARAT EXP,EXP-TRAINS
13435,AMRIT BHARAT EXP,EXP-TRAINS
13436,AMRIT BHARAT EXP,EXP-TRAINS
13465,INTERCITY EXP,EXP-TRAINS
13466,INTERCITY EXP,EXP-TRAINS
13505,DIGHA ASANSOL EXP,EXP-TRAINS
13506,ASANSOL DIGHA EXP,EXP-TRAINS
13507,ASN GKP EXPRESS,EXP-TRAINS
13508,GKP ASN EXPRESS,EXP-TRAINS
13509,ASN GD EXPRESS,EXP-TRAINS
13510,GD ASN EXPRESS,EXP-TRAINS
13511,TATA ASN EXP,EXP-TRAINS
13512,TATANAGAR EXP,EXP-TRAINS
13513,ASN HTE EXP,EXP-TRAINS
13514,HTE ASN EXP,EXP-TRAINS
13697,AMRIT BHARAT EXP,EXP-TRAINS
13698,AMRIT BHARAT EXP,EXP-TRAINS
14001,DLI ATTARI EXP,EXP-TRAINS
14002,ATTARI DLI EXP,EXP-TRAINS
14003,MLDT NDLS EXPRES,EXP-TRAINS
14004,NDLS MLDT EXP,EXP-TRAINS
14005,LICHCHAVI EXP,EXP-TRAINS
14006,LICHCHIVI EXP,EXP-TRAINS
14007,SADBHAVANA EXP,EXP-TRAINS
14008,SADHBHAWNA EXP,EXP-TRAINS
14009,CHAMPRN SATYGRH,EXP-TRAINS
14010,CHAMPRN SATYGRH,EXP-TRAINS
14011,RDP ANVT EXPRESS,EXP-TRAINS
14012,ANVT RDP EXPRESS,EXP-TRAINS
14013,SLN ANVT EXP,EXP-TRAINS
14014,SULTANPUR EXP,EXP-TRAINS
14015,SADBHAVANA EXP,EXP-TRAINS
14016,SADHBHAWNA EXP,EXP-TRAINS
14017,SADBHAVANA EXP,EXP-TRAINS
14018,SADBHAVNA EXP,EXP-TRAINS
14019,ANVT SUNDARI EXP,EXP-TRAINS
14020,AGTL SUNDRI EXP,EXP-TRAINS
14023,DLI KKDE EXP,EXP-TRAINS
14024,KKDE DLI EXP,EXP-TRAINS
14027,JIND FZR EXP,EXP-TRAINS
14028,FZR JIND EXP,EXP-TRAINS
14029,SGNR DLI EXPRESS,EXP-TRAINS
14030,MUT SGNR EXPRESS,EXP-TRAINS
14035,DAULADHAR EXP,EXP-TRAINS
14036,DHAULADHAR EXP,EXP-TRAINS
14047,AMRIT BHARAT EXP,EXP-TRAINS
14048,AMRIT BHARAT EXP,EXP-TRAINS
14049,GODA DLI EXPRESS,EXP-TRAINS
14050,GODDA EXP,EXP-TRAINS
14053,HIMACHAL EXP,EXP-TRAINS
14054,HIMACHAL EXPRESS,EXP-TRAINS
14085,HARYANA EXPRESS,EXP-TRAINS
14086,HARYANA EXPRESS,EXP-TRAINS
14087,RUNICHA EXP,EXP-TRAINS
14088,RUNICHA EXP,EXP-TRAINS
14089,ANVT KTW EXP,EXP-TRAINS
14090,KTW ANVT EXP,EXP-TRAINS
14095,HIMALYAN QUEEN,EXP-TRAINS
14096,HIMALAYAN QUEEN,EXP-TRAINS
14101,PRG CNB EXP,EXP-TRAINS
14102,CNB PRG EXP,EXP-TRAINS
14109,CNB EXPRESS,EXP-TRAINS
14110,CHITRAKOOT EXP,EXP-TRAINS
14113,SFG DDN EXP,EXP-TRAINS
14114,DDN SFG EXP,EXP-TRAINS
14115,DADN PRYJ EXP,EXP-TRAINS
14116,PRYJ DADN EXP,EXP-TRAINS
14117,KALINDI EXPRESS,EXP-TRAINS
14118,KALINDI EXP,EXP-TRAINS
14119,KGM DDN EXPRESS,EXP-TRAINS
14120,DDN KGM EXPRESS,EXP-TRAINS
14123,CNB INTERCITY EXP,EXP-TRAINS
14124,PBH INTERCITY EXP,EXP-TRAINS
14151,CNB ANVT EXP,EXP-TRAINS
14152,ANVT CNB EXP,EXP-TRAINS
14163,SANGAM EXPRESS,EXP-TRAINS
14164,SANGAM EXP,EXP-TRAINS
14201,JNU RBL EXP,EXP-TRAINS
14202,RBL JNU EXP,EXP-TRAINS
14205,FD DLI EXP,EXP-TRAINS
14206,DLI FD EXP,EXP-TRAINS
14207,PADMAVAT EXPRES,EXP-TRAINS
14208,PADMAVAT EXPRES,EXP-TRAINS
14209,PYG LKO INTRCTY,EXP-TRAINS
14210,LKO PYG INTRCTY,EXP-TRAINS
14211,INTERCITY EXP,EXP-TRAINS
14212,INTERCITY EXP,EXP-TRAINS
14213,BRK INTERCITY,EXP-TRAINS
14214,BCY INTERCITY,EXP-TRAINS
14215,GANGA GOMTI EXP,EXP-TRAINS
14216,GANGA GOMTI EXP,EXP-TRAINS
14217,UNCHAHAR EXP,EXP-TRAINS
14218,UNCHAHAR EXP,EXP-TRAINS
14221,FD CPA EXPRESS,EXP-TRAINS
14222,CPA FD EXPRESS,EXP-TRAINS
14223,BUDH PURNIMA EXP,EXP-TRAINS
14224,BUDHPURNIMA EXP,EXP-TRAINS
14227,VARUNA EXPRESS,EXP-TRAINS
14228,VARUNA EXP,EXP-TRAINS
